Column,Category,Frequency,Category_Sorted
UretimID,141844,1,141844.0
UretimID,141846,1,141846.0
UretimID,141848,1,141848.0
UretimID,141860,1,141860.0
UretimID,141864,1,141864.0
UretimID,141871,1,141871.0
UretimID,141873,1,141873.0
UretimID,141879,1,141879.0
UretimID,141883,1,141883.0
UretimID,141886,1,141886.0
UretimID,141896,1,141896.0
UretimID,141898,1,141898.0
UretimID,141900,1,141900.0
UretimID,141902,1,141902.0
UretimID,141903,1,141903.0
UretimID,141909,1,141909.0
UretimID,141910,1,141910.0
UretimID,141934,1,141934.0
UretimID,141941,1,141941.0
UretimID,141944,1,141944.0
UretimID,141947,1,141947.0
UretimID,141950,1,141950.0
UretimID,141959,1,141959.0
UretimID,141962,1,141962.0
UretimID,141964,1,141964.0
UretimID,141965,1,141965.0
UretimID,141967,1,141967.0
UretimID,141969,1,141969.0
UretimID,141976,1,141976.0
UretimID,141977,1,141977.0
UretimID,141981,1,141981.0
UretimID,141984,1,141984.0
UretimID,141990,1,141990.0
UretimID,141991,1,141991.0
UretimID,142001,1,142001.0
UretimID,142007,1,142007.0
UretimID,142008,1,142008.0
UretimID,142015,1,142015.0
UretimID,142025,1,142025.0
UretimID,142040,1,142040.0
UretimID,142048,1,142048.0
UretimID,142059,1,142059.0
UretimID,142061,1,142061.0
UretimID,142131,1,142131.0
UretimID,142133,1,142133.0
UretimID,142162,1,142162.0
UretimID,142183,1,142183.0
UretimID,142234,1,142234.0
UretimID,142238,1,142238.0
UretimID,142245,1,142245.0
UretimID,142252,1,142252.0
UretimID,142253,1,142253.0
UretimID,142255,1,142255.0
UretimID,142264,1,142264.0
UretimID,142273,1,142273.0
UretimID,142274,1,142274.0
UretimID,142275,1,142275.0
UretimID,142280,1,142280.0
UretimID,142295,1,142295.0
UretimID,142304,1,142304.0
UretimID,142321,1,142321.0
UretimID,142324,1,142324.0
UretimID,142327,1,142327.0
UretimID,142328,1,142328.0
UretimID,142331,1,142331.0
UretimID,142332,1,142332.0
UretimID,142335,1,142335.0
UretimID,142338,1,142338.0
UretimID,142344,1,142344.0
UretimID,142356,1,142356.0
UretimID,142365,1,142365.0
UretimID,142367,1,142367.0
UretimID,142370,1,142370.0
UretimID,142398,1,142398.0
UretimID,142402,1,142402.0
UretimID,142406,1,142406.0
UretimID,142415,1,142415.0
UretimID,142421,1,142421.0
UretimID,142431,1,142431.0
UretimID,142475,1,142475.0
UretimID,142549,1,142549.0
UretimID,142550,1,142550.0
UretimID,142555,1,142555.0
UretimID,142560,1,142560.0
UretimID,142563,1,142563.0
UretimID,142569,1,142569.0
UretimID,142637,1,142637.0
UretimID,142906,1,142906.0
UretimID,142949,1,142949.0
UretimID,142977,1,142977.0
UretimID,142982,1,142982.0
UretimID,143007,1,143007.0
UretimID,143010,1,143010.0
UretimID,143027,1,143027.0
UretimID,143040,1,143040.0
UretimID,143041,1,143041.0
UretimID,143042,1,143042.0
UretimID,143052,1,143052.0
UretimID,143058,1,143058.0
UretimID,143071,1,143071.0
UretimID,143080,1,143080.0
UretimID,143104,1,143104.0
UretimID,143108,1,143108.0
UretimID,143126,1,143126.0
UretimID,143128,1,143128.0
UretimID,143129,1,143129.0
UretimID,143139,1,143139.0
UretimID,143147,1,143147.0
UretimID,143165,1,143165.0
UretimID,143176,1,143176.0
UretimID,143179,1,143179.0
UretimID,143198,1,143198.0
UretimID,143207,1,143207.0
UretimID,143216,1,143216.0
UretimID,143221,1,143221.0
UretimID,143241,1,143241.0
UretimID,143276,1,143276.0
UretimID,143280,1,143280.0
UretimID,143282,1,143282.0
UretimID,143293,1,143293.0
UretimID,143303,1,143303.0
UretimID,143306,1,143306.0
UretimID,143330,1,143330.0
UretimID,143339,1,143339.0
UretimID,143357,1,143357.0
UretimID,143398,1,143398.0
UretimID,143409,1,143409.0
UretimID,143410,1,143410.0
UretimID,143440,1,143440.0
UretimID,143446,1,143446.0
UretimID,143458,1,143458.0
UretimID,143459,1,143459.0
UretimID,143460,1,143460.0
UretimID,143482,1,143482.0
UretimID,143488,1,143488.0
UretimID,143491,1,143491.0
UretimID,143513,1,143513.0
UretimID,143515,1,143515.0
UretimID,143533,1,143533.0
UretimID,143536,1,143536.0
UretimID,143537,1,143537.0
UretimID,143539,1,143539.0
UretimID,143546,1,143546.0
UretimID,143554,1,143554.0
UretimID,143567,1,143567.0
UretimID,143585,1,143585.0
UretimID,143590,1,143590.0
UretimID,143591,1,143591.0
UretimID,143595,1,143595.0
UretimID,143619,1,143619.0
UretimID,143621,1,143621.0
UretimID,143625,1,143625.0
UretimID,143631,1,143631.0
UretimID,143661,1,143661.0
UretimID,143669,1,143669.0
UretimID,143682,1,143682.0
UretimID,143686,1,143686.0
UretimID,144802,1,144802.0
UretimID,144835,1,144835.0
UretimID,144847,1,144847.0
UretimID,144848,1,144848.0
UretimID,144851,1,144851.0
UretimID,144859,1,144859.0
UretimID,144869,1,144869.0
UretimID,144872,1,144872.0
UretimID,144887,1,144887.0
UretimID,144918,1,144918.0
UretimID,144931,1,144931.0
UretimID,144935,1,144935.0
UretimID,144946,1,144946.0
UretimID,144960,1,144960.0
UretimID,144967,1,144967.0
UretimID,144973,1,144973.0
UretimID,144977,1,144977.0
UretimID,144985,1,144985.0
UretimID,144990,1,144990.0
UretimID,145010,1,145010.0
UretimID,145014,1,145014.0
UretimID,145019,1,145019.0
UretimID,145020,1,145020.0
UretimID,145032,1,145032.0
UretimID,145060,1,145060.0
UretimID,145090,1,145090.0
UretimID,145093,1,145093.0
UretimID,145096,1,145096.0
UretimID,145098,1,145098.0
UretimID,145100,1,145100.0
UretimID,145158,1,145158.0
UretimID,145159,1,145159.0
UretimID,145171,1,145171.0
UretimID,145175,1,145175.0
UretimID,145188,1,145188.0
UretimID,145207,1,145207.0
UretimID,145208,1,145208.0
UretimID,145211,1,145211.0
UretimID,145229,1,145229.0
UretimID,145249,1,145249.0
UretimID,145250,1,145250.0
UretimID,145256,1,145256.0
UretimID,145259,1,145259.0
UretimID,145267,1,145267.0
UretimID,145284,1,145284.0
UretimID,145298,1,145298.0
UretimID,145315,1,145315.0
UretimID,145322,1,145322.0
UretimID,145328,1,145328.0
UretimID,145329,1,145329.0
UretimID,145331,1,145331.0
UretimID,145345,1,145345.0
UretimID,145348,1,145348.0
UretimID,145395,1,145395.0
UretimID,145398,1,145398.0
UretimID,145410,1,145410.0
UretimID,145414,1,145414.0
UretimID,145421,1,145421.0
UretimID,145424,1,145424.0
UretimID,145455,1,145455.0
UretimID,145460,1,145460.0
UretimID,145462,1,145462.0
UretimID,145498,1,145498.0
UretimID,145501,1,145501.0
UretimID,145502,1,145502.0
UretimID,145504,1,145504.0
UretimID,145505,1,145505.0
UretimID,145506,1,145506.0
UretimID,145514,1,145514.0
UretimID,145520,1,145520.0
UretimID,145523,1,145523.0
UretimID,145525,1,145525.0
UretimID,145528,1,145528.0
UretimID,145539,1,145539.0
UretimID,145543,1,145543.0
UretimID,145545,1,145545.0
UretimID,145546,1,145546.0
UretimID,145560,1,145560.0
UretimID,145565,1,145565.0
UretimID,145568,1,145568.0
UretimID,145598,1,145598.0
UretimID,145618,1,145618.0
UretimID,145620,1,145620.0
UretimID,145627,1,145627.0
UretimID,145633,1,145633.0
UretimID,145634,1,145634.0
UretimID,145635,1,145635.0
UretimID,145637,1,145637.0
UretimID,145640,1,145640.0
UretimID,145641,1,145641.0
UretimID,145655,1,145655.0
UretimID,145661,1,145661.0
UretimID,145664,1,145664.0
UretimID,145672,1,145672.0
UretimID,145682,1,145682.0
UretimID,145695,1,145695.0
UretimID,145707,1,145707.0
UretimID,145723,1,145723.0
UretimID,145727,1,145727.0
UretimID,145732,1,145732.0
UretimID,145735,1,145735.0
UretimID,145737,1,145737.0
UretimID,145746,1,145746.0
UretimID,145770,1,145770.0
UretimID,145775,1,145775.0
UretimID,145785,1,145785.0
UretimID,145798,1,145798.0
UretimID,145808,1,145808.0
UretimID,145809,1,145809.0
UretimID,145810,1,145810.0
UretimID,145812,1,145812.0
UretimID,145813,1,145813.0
UretimID,145815,1,145815.0
UretimID,145838,1,145838.0
UretimID,145843,1,145843.0
UretimID,145851,1,145851.0
UretimID,145857,1,145857.0
UretimID,145859,1,145859.0
UretimID,145862,1,145862.0
UretimID,145874,1,145874.0
UretimID,145881,1,145881.0
UretimID,145887,1,145887.0
UretimID,145888,1,145888.0
UretimID,145893,1,145893.0
UretimID,145895,1,145895.0
UretimID,145896,1,145896.0
UretimID,145929,1,145929.0
UretimID,145932,1,145932.0
UretimID,145945,1,145945.0
UretimID,145948,1,145948.0
UretimID,145953,1,145953.0
UretimID,145958,1,145958.0
UretimID,145985,1,145985.0
UretimID,145993,1,145993.0
UretimID,145995,1,145995.0
UretimID,146001,1,146001.0
UretimID,146005,1,146005.0
UretimID,146008,1,146008.0
UretimID,146009,1,146009.0
UretimID,146023,1,146023.0
UretimID,146027,1,146027.0
UretimID,146030,1,146030.0
UretimID,146033,1,146033.0
UretimID,146034,1,146034.0
UretimID,146039,1,146039.0
UretimID,146049,1,146049.0
UretimID,146067,1,146067.0
UretimID,146070,1,146070.0
UretimID,146073,1,146073.0
UretimID,146074,1,146074.0
UretimID,146077,1,146077.0
UretimID,146078,1,146078.0
UretimID,146100,1,146100.0
UretimID,146117,1,146117.0
UretimID,146129,1,146129.0
UretimID,146131,1,146131.0
UretimID,146136,1,146136.0
UretimID,146137,1,146137.0
UretimID,146147,1,146147.0
UretimID,146173,1,146173.0
UretimID,146180,1,146180.0
UretimID,146181,1,146181.0
UretimID,146201,1,146201.0
UretimID,146203,1,146203.0
UretimID,146205,1,146205.0
UretimID,146209,1,146209.0
UretimID,146226,1,146226.0
UretimID,146228,1,146228.0
UretimID,146237,1,146237.0
UretimID,146244,1,146244.0
UretimID,146249,1,146249.0
UretimID,146255,1,146255.0
UretimID,146258,1,146258.0
UretimID,146262,1,146262.0
UretimID,146265,1,146265.0
UretimID,146266,1,146266.0
UretimID,146269,1,146269.0
UretimID,146270,1,146270.0
UretimID,146274,1,146274.0
UretimID,146281,1,146281.0
UretimID,146288,1,146288.0
UretimID,146290,1,146290.0
UretimID,146294,1,146294.0
UretimID,146328,1,146328.0
UretimID,146334,1,146334.0
UretimID,146354,1,146354.0
UretimID,146374,1,146374.0
UretimID,146394,1,146394.0
UretimID,146409,1,146409.0
UretimID,146412,1,146412.0
UretimID,146417,1,146417.0
UretimID,146436,1,146436.0
UretimID,146438,1,146438.0
UretimID,146448,1,146448.0
UretimID,146449,1,146449.0
UretimID,146450,1,146450.0
UretimID,146473,1,146473.0
UretimID,146482,1,146482.0
UretimID,146486,1,146486.0
UretimID,146487,1,146487.0
UretimID,146490,1,146490.0
UretimID,146494,1,146494.0
UretimID,146495,1,146495.0
UretimID,146498,1,146498.0
UretimID,146507,1,146507.0
UretimID,146508,1,146508.0
UretimID,146538,1,146538.0
UretimID,146539,1,146539.0
UretimID,146542,1,146542.0
UretimID,146554,1,146554.0
UretimID,146562,1,146562.0
UretimID,146566,1,146566.0
UretimID,146585,1,146585.0
UretimID,146586,1,146586.0
UretimID,146588,1,146588.0
UretimID,146590,1,146590.0
UretimID,146591,1,146591.0
UretimID,146592,1,146592.0
UretimID,146598,1,146598.0
UretimID,146605,1,146605.0
UretimID,146611,1,146611.0
UretimID,146619,1,146619.0
UretimID,146634,1,146634.0
UretimID,146641,1,146641.0
UretimID,146672,1,146672.0
UretimID,146679,1,146679.0
UretimID,146691,1,146691.0
UretimID,146725,1,146725.0
UretimID,146739,1,146739.0
UretimID,146748,1,146748.0
UretimID,146758,1,146758.0
UretimID,146772,1,146772.0
UretimID,146774,1,146774.0
UretimID,146775,1,146775.0
UretimID,146778,1,146778.0
UretimID,146779,1,146779.0
UretimID,146782,1,146782.0
UretimID,146786,1,146786.0
UretimID,146790,1,146790.0
UretimID,146791,1,146791.0
UretimID,146794,1,146794.0
UretimID,146804,1,146804.0
UretimID,146808,1,146808.0
UretimID,146810,1,146810.0
UretimID,146812,1,146812.0
UretimID,146844,1,146844.0
UretimID,146847,1,146847.0
UretimID,146851,1,146851.0
UretimID,146852,1,146852.0
UretimID,146856,1,146856.0
UretimID,146857,1,146857.0
UretimID,146864,1,146864.0
UretimID,146868,1,146868.0
UretimID,146870,1,146870.0
UretimID,146871,1,146871.0
UretimID,146884,1,146884.0
UretimID,146913,1,146913.0
UretimID,146924,1,146924.0
UretimID,146933,1,146933.0
UretimID,146943,1,146943.0
UretimID,147942,1,147942.0
UretimID,147944,1,147944.0
UretimID,147955,1,147955.0
UretimID,147956,1,147956.0
UretimID,147992,1,147992.0
UretimID,147993,1,147993.0
UretimID,148035,1,148035.0
UretimID,148042,1,148042.0
UretimID,148044,1,148044.0
UretimID,148047,1,148047.0
UretimID,148050,1,148050.0
UretimID,148058,1,148058.0
UretimID,148060,1,148060.0
UretimID,148065,1,148065.0
UretimID,148067,1,148067.0
UretimID,148086,1,148086.0
UretimID,148088,1,148088.0
UretimID,148090,1,148090.0
UretimID,148095,1,148095.0
UretimID,148098,1,148098.0
UretimID,148102,1,148102.0
UretimID,148103,1,148103.0
UretimID,148113,1,148113.0
UretimID,148116,1,148116.0
UretimID,148119,1,148119.0
UretimID,148123,1,148123.0
UretimID,148125,1,148125.0
UretimID,148134,1,148134.0
UretimID,148136,1,148136.0
UretimID,148162,1,148162.0
UretimID,148184,1,148184.0
UretimID,148189,1,148189.0
UretimID,148194,1,148194.0
UretimID,148213,1,148213.0
UretimID,148215,1,148215.0
UretimID,148223,1,148223.0
UretimID,148224,1,148224.0
UretimID,148247,1,148247.0
UretimID,148279,1,148279.0
UretimID,148281,1,148281.0
UretimID,148282,1,148282.0
UretimID,148301,1,148301.0
UretimID,148302,1,148302.0
UretimID,148310,1,148310.0
UretimID,148315,1,148315.0
UretimID,148319,1,148319.0
UretimID,148322,1,148322.0
UretimID,148324,1,148324.0
UretimID,148328,1,148328.0
UretimID,148329,1,148329.0
UretimID,148331,1,148331.0
UretimID,148336,1,148336.0
UretimID,148340,1,148340.0
UretimID,148345,1,148345.0
UretimID,148357,1,148357.0
UretimID,148358,1,148358.0
UretimID,148371,1,148371.0
UretimID,148403,1,148403.0
UretimID,148405,1,148405.0
UretimID,148410,1,148410.0
UretimID,148415,1,148415.0
UretimID,148425,1,148425.0
UretimID,148435,1,148435.0
UretimID,148437,1,148437.0
UretimID,148438,1,148438.0
UretimID,148446,1,148446.0
UretimID,148468,1,148468.0
UretimID,148478,1,148478.0
UretimID,148492,1,148492.0
UretimID,148510,1,148510.0
UretimID,148555,1,148555.0
UretimID,148563,1,148563.0
UretimID,148567,1,148567.0
UretimID,148575,1,148575.0
UretimID,148579,1,148579.0
UretimID,148581,1,148581.0
UretimID,148588,1,148588.0
UretimID,148589,1,148589.0
UretimID,148610,1,148610.0
UretimID,148614,1,148614.0
UretimID,148622,1,148622.0
UretimID,148625,1,148625.0
UretimID,148626,1,148626.0
UretimID,148627,1,148627.0
UretimID,148638,1,148638.0
UretimID,148648,1,148648.0
UretimID,148652,1,148652.0
UretimID,148656,1,148656.0
UretimID,148657,1,148657.0
UretimID,148659,1,148659.0
UretimID,148665,1,148665.0
UretimID,148678,1,148678.0
UretimID,148683,1,148683.0
UretimID,148685,1,148685.0
UretimID,148723,1,148723.0
UretimID,148724,1,148724.0
UretimID,148725,1,148725.0
UretimID,149728,1,149728.0
UretimID,149731,1,149731.0
UretimID,149734,1,149734.0
UretimID,149747,1,149747.0
UretimID,149762,1,149762.0
UretimID,149764,1,149764.0
UretimID,149786,1,149786.0
UretimID,149856,1,149856.0
UretimID,149857,1,149857.0
UretimID,149861,1,149861.0
UretimID,149872,1,149872.0
UretimID,149874,1,149874.0
UretimID,149877,1,149877.0
UretimID,149878,1,149878.0
UretimID,149880,1,149880.0
UretimID,149881,1,149881.0
UretimID,149887,1,149887.0
UretimID,149889,1,149889.0
UretimID,149895,1,149895.0
UretimID,149896,1,149896.0
UretimID,149900,1,149900.0
UretimID,149901,1,149901.0
UretimID,149903,1,149903.0
UretimID,149909,1,149909.0
UretimID,149916,1,149916.0
UretimID,149917,1,149917.0
UretimID,149918,1,149918.0
UretimID,149921,1,149921.0
UretimID,149923,1,149923.0
UretimID,149927,1,149927.0
UretimID,149928,1,149928.0
UretimID,149929,1,149929.0
UretimID,149932,1,149932.0
UretimID,149942,1,149942.0
UretimID,149946,1,149946.0
UretimID,149958,1,149958.0
UretimID,149959,1,149959.0
UretimID,149972,1,149972.0
UretimID,149976,1,149976.0
UretimID,149985,1,149985.0
UretimID,149987,1,149987.0
UretimID,149992,1,149992.0
UretimID,149996,1,149996.0
UretimID,149997,1,149997.0
UretimID,149998,1,149998.0
UretimID,150006,1,150006.0
UretimID,150010,1,150010.0
UretimID,150011,1,150011.0
UretimID,150012,1,150012.0
UretimID,150013,1,150013.0
UretimID,150029,1,150029.0
UretimID,150035,1,150035.0
UretimID,150037,1,150037.0
UretimID,150038,1,150038.0
UretimID,150043,1,150043.0
UretimID,150044,1,150044.0
UretimID,150047,1,150047.0
UretimID,150063,1,150063.0
UretimID,150067,1,150067.0
UretimID,150076,1,150076.0
UretimID,150077,1,150077.0
UretimID,150081,1,150081.0
UretimID,150082,1,150082.0
UretimID,150083,1,150083.0
UretimID,150090,1,150090.0
UretimID,150091,1,150091.0
UretimID,150095,1,150095.0
UretimID,150097,1,150097.0
UretimID,150099,1,150099.0
UretimID,150102,1,150102.0
UretimID,150105,1,150105.0
UretimID,150107,1,150107.0
UretimID,150109,1,150109.0
UretimID,150112,1,150112.0
UretimID,150113,1,150113.0
UretimID,150117,1,150117.0
UretimID,150118,1,150118.0
UretimID,150119,1,150119.0
UretimID,150120,1,150120.0
UretimID,150134,1,150134.0
UretimID,150135,1,150135.0
UretimID,150138,1,150138.0
UretimID,150147,1,150147.0
UretimID,150149,1,150149.0
UretimID,150154,1,150154.0
UretimID,150159,1,150159.0
UretimID,150164,1,150164.0
UretimID,150168,1,150168.0
UretimID,150169,1,150169.0
UretimID,150173,1,150173.0
UretimID,150185,1,150185.0
UretimID,150189,1,150189.0
UretimID,150193,1,150193.0
UretimID,150196,1,150196.0
UretimID,150201,1,150201.0
UretimID,150206,1,150206.0
UretimID,150213,1,150213.0
UretimID,150222,1,150222.0
UretimID,150226,1,150226.0
UretimID,150231,1,150231.0
UretimID,150235,1,150235.0
UretimID,150236,1,150236.0
UretimID,150240,1,150240.0
UretimID,150241,1,150241.0
UretimID,150243,1,150243.0
UretimID,150247,1,150247.0
UretimID,150248,1,150248.0
UretimID,150252,1,150252.0
UretimID,150254,1,150254.0
UretimID,150257,1,150257.0
UretimID,150258,1,150258.0
UretimID,150265,1,150265.0
UretimID,150269,1,150269.0
UretimID,150272,1,150272.0
UretimID,150277,1,150277.0
UretimID,150278,1,150278.0
UretimID,150279,1,150279.0
UretimID,150281,1,150281.0
UretimID,150282,1,150282.0
UretimID,150284,1,150284.0
UretimID,150290,1,150290.0
UretimID,150291,1,150291.0
UretimID,150302,1,150302.0
UretimID,150318,1,150318.0
UretimID,150334,1,150334.0
UretimID,150352,1,150352.0
UretimID,150355,1,150355.0
UretimID,150358,1,150358.0
UretimID,150375,1,150375.0
UretimID,150381,1,150381.0
UretimID,150388,1,150388.0
UretimID,150392,1,150392.0
UretimID,150399,1,150399.0
UretimID,150400,1,150400.0
UretimID,150413,1,150413.0
UretimID,150452,1,150452.0
UretimID,150470,1,150470.0
UretimID,150475,1,150475.0
UretimID,150484,1,150484.0
UretimID,150485,1,150485.0
UretimID,150492,1,150492.0
UretimID,150499,1,150499.0
UretimID,150507,1,150507.0
UretimID,150510,1,150510.0
UretimID,150523,1,150523.0
UretimID,150524,1,150524.0
UretimID,150527,1,150527.0
UretimID,150528,1,150528.0
UretimID,150530,1,150530.0
UretimID,150532,1,150532.0
UretimID,150533,1,150533.0
UretimID,150534,1,150534.0
UretimID,150535,1,150535.0
UretimID,150536,1,150536.0
UretimID,150538,1,150538.0
UretimID,150541,1,150541.0
UretimID,150545,1,150545.0
UretimID,150546,1,150546.0
UretimID,150547,1,150547.0
UretimID,150548,1,150548.0
UretimID,150549,1,150549.0
UretimID,150554,1,150554.0
UretimID,150557,1,150557.0
UretimID,150561,1,150561.0
UretimID,150562,1,150562.0
UretimID,150563,1,150563.0
UretimID,150566,1,150566.0
UretimID,150572,1,150572.0
UretimID,150577,1,150577.0
UretimID,150578,1,150578.0
UretimID,150580,1,150580.0
UretimID,150583,1,150583.0
UretimID,150593,1,150593.0
UretimID,150594,1,150594.0
UretimID,150597,1,150597.0
UretimID,150622,1,150622.0
UretimID,150645,1,150645.0
UretimID,150650,1,150650.0
UretimID,150651,1,150651.0
UretimID,150653,1,150653.0
UretimID,150658,1,150658.0
UretimID,150666,1,150666.0
UretimID,150667,1,150667.0
UretimID,150676,1,150676.0
UretimID,150680,1,150680.0
UretimID,150684,1,150684.0
UretimID,150694,1,150694.0
UretimID,150697,1,150697.0
UretimID,150698,1,150698.0
UretimID,150701,1,150701.0
UretimID,150702,1,150702.0
UretimID,150712,1,150712.0
UretimID,150713,1,150713.0
UretimID,150720,1,150720.0
UretimID,150723,1,150723.0
UretimID,150727,1,150727.0
UretimID,150730,1,150730.0
UretimID,150733,1,150733.0
UretimID,150735,1,150735.0
UretimID,150747,1,150747.0
UretimID,150748,1,150748.0
UretimID,150752,1,150752.0
UretimID,150754,1,150754.0
UretimID,150756,1,150756.0
UretimID,150761,1,150761.0
UretimID,150762,1,150762.0
UretimID,150767,1,150767.0
UretimID,150771,1,150771.0
UretimID,150773,1,150773.0
UretimID,150779,1,150779.0
UretimID,150781,1,150781.0
UretimID,150782,1,150782.0
UretimID,150784,1,150784.0
UretimID,150787,1,150787.0
UretimID,150788,1,150788.0
UretimID,150789,1,150789.0
UretimID,150793,1,150793.0
UretimID,150794,1,150794.0
UretimID,150797,1,150797.0
UretimID,150812,1,150812.0
UretimID,150820,1,150820.0
UretimID,150821,1,150821.0
UretimID,150822,1,150822.0
UretimID,150823,1,150823.0
UretimID,150824,1,150824.0
UretimID,150825,1,150825.0
UretimID,150828,1,150828.0
UretimID,150829,1,150829.0
UretimID,150831,1,150831.0
UretimID,150835,1,150835.0
UretimID,150838,1,150838.0
UretimID,150839,1,150839.0
UretimID,150843,1,150843.0
UretimID,150850,1,150850.0
UretimID,150852,1,150852.0
UretimID,150861,1,150861.0
UretimID,150881,1,150881.0
UretimID,150882,1,150882.0
UretimID,150886,1,150886.0
UretimID,150897,1,150897.0
UretimID,150911,1,150911.0
UretimID,150914,1,150914.0
UretimID,150915,1,150915.0
UretimID,150921,1,150921.0
UretimID,150929,1,150929.0
UretimID,150931,1,150931.0
UretimID,150934,1,150934.0
UretimID,150935,1,150935.0
UretimID,150940,1,150940.0
UretimID,150944,1,150944.0
UretimID,150945,1,150945.0
UretimID,150949,1,150949.0
UretimID,150955,1,150955.0
UretimID,150961,1,150961.0
UretimID,150964,1,150964.0
UretimID,150967,1,150967.0
UretimID,150968,1,150968.0
UretimID,150971,1,150971.0
UretimID,150974,1,150974.0
UretimID,150979,1,150979.0
UretimID,150980,1,150980.0
UretimID,150985,1,150985.0
UretimID,150986,1,150986.0
UretimID,150987,1,150987.0
UretimID,150993,1,150993.0
UretimID,150994,1,150994.0
UretimID,150995,1,150995.0
UretimID,151001,1,151001.0
UretimID,151003,1,151003.0
UretimID,151017,1,151017.0
UretimID,151019,1,151019.0
UretimID,151020,1,151020.0
UretimID,151022,1,151022.0
UretimID,151027,1,151027.0
UretimID,151029,1,151029.0
UretimID,151031,1,151031.0
UretimID,151035,1,151035.0
UretimID,151038,1,151038.0
UretimID,151041,1,151041.0
UretimID,151042,1,151042.0
UretimID,151043,1,151043.0
UretimID,151044,1,151044.0
UretimID,151047,1,151047.0
UretimID,151050,1,151050.0
UretimID,151051,1,151051.0
UretimID,151053,1,151053.0
UretimID,151056,1,151056.0
UretimID,151057,1,151057.0
UretimID,151060,1,151060.0
UretimID,151061,1,151061.0
UretimID,151062,1,151062.0
UretimID,151063,1,151063.0
UretimID,151066,1,151066.0
UretimID,151067,1,151067.0
UretimID,151068,1,151068.0
UretimID,151072,1,151072.0
UretimID,151076,1,151076.0
UretimID,151088,1,151088.0
UretimID,151092,1,151092.0
UretimID,151094,1,151094.0
UretimID,151108,1,151108.0
UretimID,151113,1,151113.0
UretimID,151114,1,151114.0
UretimID,151120,1,151120.0
UretimID,151122,1,151122.0
UretimID,151125,1,151125.0
UretimID,151129,1,151129.0
UretimID,151133,1,151133.0
UretimID,151146,1,151146.0
UretimID,151147,1,151147.0
UretimID,151156,1,151156.0
UretimID,151178,1,151178.0
UretimID,151179,1,151179.0
UretimID,151181,1,151181.0
UretimID,151182,1,151182.0
UretimID,151184,1,151184.0
UretimID,151197,1,151197.0
UretimID,151199,1,151199.0
UretimID,151203,1,151203.0
UretimID,151205,1,151205.0
UretimID,151208,1,151208.0
UretimID,151212,1,151212.0
UretimID,151215,1,151215.0
UretimID,151217,1,151217.0
UretimID,151218,1,151218.0
UretimID,151219,1,151219.0
UretimID,151221,1,151221.0
UretimID,151223,1,151223.0
UretimID,151226,1,151226.0
UretimID,151241,1,151241.0
UretimID,151242,1,151242.0
UretimID,151243,1,151243.0
UretimID,151253,1,151253.0
UretimID,151255,1,151255.0
UretimID,151261,1,151261.0
UretimID,151262,1,151262.0
UretimID,151268,1,151268.0
UretimID,151269,1,151269.0
UretimID,151272,1,151272.0
UretimID,151281,1,151281.0
UretimID,151283,1,151283.0
UretimID,151288,1,151288.0
UretimID,151296,1,151296.0
UretimID,151297,1,151297.0
UretimID,151304,1,151304.0
UretimID,151305,1,151305.0
UretimID,151306,1,151306.0
UretimID,151307,1,151307.0
UretimID,151311,1,151311.0
UretimID,151314,1,151314.0
UretimID,151315,1,151315.0
UretimID,151316,1,151316.0
UretimID,151317,1,151317.0
UretimID,151318,1,151318.0
UretimID,151319,1,151319.0
UretimID,151321,1,151321.0
UretimID,151322,1,151322.0
UretimID,151323,1,151323.0
UretimID,151324,1,151324.0
UretimID,151325,1,151325.0
UretimID,151330,1,151330.0
UretimID,151331,1,151331.0
UretimID,151334,1,151334.0
UretimID,151344,1,151344.0
UretimID,151349,1,151349.0
UretimID,151352,1,151352.0
UretimID,151353,1,151353.0
UretimID,151356,1,151356.0
UretimID,151358,1,151358.0
UretimID,151362,1,151362.0
UretimID,151363,1,151363.0
UretimID,151367,1,151367.0
UretimID,151372,1,151372.0
UretimID,151374,1,151374.0
UretimID,151378,1,151378.0
UretimID,151381,1,151381.0
UretimID,151382,1,151382.0
UretimID,151385,1,151385.0
UretimID,151386,1,151386.0
UretimID,151388,1,151388.0
UretimID,151389,1,151389.0
UretimID,151395,1,151395.0
UretimID,151397,1,151397.0
UretimID,151400,1,151400.0
UretimID,151405,1,151405.0
UretimID,151411,1,151411.0
UretimID,151422,1,151422.0
UretimID,151423,1,151423.0
UretimID,151424,1,151424.0
UretimID,151425,1,151425.0
UretimID,151427,1,151427.0
UretimID,151428,1,151428.0
UretimID,151430,1,151430.0
UretimID,151431,1,151431.0
UretimID,151434,1,151434.0
UretimID,151437,1,151437.0
UretimID,151439,1,151439.0
UretimID,151444,1,151444.0
UretimID,151449,1,151449.0
UretimID,151450,1,151450.0
UretimID,151451,1,151451.0
UretimID,151452,1,151452.0
UretimID,151453,1,151453.0
UretimID,151457,1,151457.0
UretimID,151458,1,151458.0
UretimID,151459,1,151459.0
UretimID,151460,1,151460.0
UretimID,151462,1,151462.0
UretimID,151471,1,151471.0
UretimID,151473,1,151473.0
UretimID,151474,1,151474.0
UretimID,151478,1,151478.0
UretimID,151483,1,151483.0
UretimID,151489,1,151489.0
UretimID,151492,1,151492.0
UretimID,151494,1,151494.0
UretimID,151503,1,151503.0
UretimID,151513,1,151513.0
